empty_lines,non_empty_lines,average_line_length,line_length_deviation,words,unique_words,chars,tabulators,spaces,tab_indents,space_indents,prefers_tabs_over_spaces,whitespace_to_character_ratio,comments,comment_readability,one_line_to_all_comments,multi_line_to_all_comments,inline_to_all_comments,unindented_comments_to_all,preprocessor_directives,define_name_readability,using_stl_libraries,all_keywords,if_keywords,else_keywords,for_keywords,while_keywords,switch_keywords,do_keywords,variable_name_readability,custom_types,custom_type_name_readability,functions,function_name_readability,function_average_length,function_length_deviation,function_block_braces,nesting_depth,average_parameter_count,parameter_count_deviation,commands,average_commands_per_line,ternary_operations,negation_operator,uses_united_declarations,uses_range_based_for,creation_order,author
0,1,19.16,22.34666667,70,32,479,14,58,10,0.7,1,0.150313152,0,0,0,0,0,0,1,0.8,0,2,1,0,1,0,0,0,0.7,1,0.8125,4,0.25,4.75,2.125,1,3,0.75,0.375,8,0.4,0,0,0,0,9,user5
0,1,14.84615385,18.30769231,31,17,193,3,26,3,0.5,1,0.150259067,0,0,0,0,0,0,1,0.8,0,0,0,0,0,0,0,0,0.7,1,0.8125,1,1,4,0,2,2,1,0,3,0.3,0,0,0,0,9,user5
0,1,13.64888889,11.65017857,549,104,3071,270,460,163,0.868292683,1,0.237707587,3,1,1,0,0,1,1,0.8,1,32,21,1,7,3,0,0,0.701298701,1,0.8125,11,0.272727273,16.63636364,6.26446281,1,4,1,0.181818182,108,0.526829268,0,0,0,0,1,user6
0,1,13.08730159,9.408952381,242,78,1649,107,270,95,1.095238095,1,0.228623408,13,0.8,1,0,0,0,1,0.8,1,5,2,1,2,0,0,0,0.696774194,1,0.8125,0,0,0,0,3,3,0,0,75,0.714285714,0,0,0,1,1,user6
0,1,12.3559322,13.24137931,127,35,729,29,96,23,0.6875,1,0.171467764,3,0.571428571,1,0,0,0,1,0.8,0,3,3,0,0,0,0,0,0.696774194,1,0.8125,3,0,4,0,2,3,0,0,17,0.354166667,0,0,0,0,10,user6
0,1,12.45333333,12.49027027,155,49,934,51,84,37,0.819672131,1,0.144539615,8,0.923076923,0,1,0,0,1,0.8,1,6,2,0,2,2,0,0,0.696774194,1,0.8125,5,0,6.2,2.64,2,3,0.2,0.32,29,0.475409836,0,0,1,0,10,user6
0,1,12.95652174,10.5236715,92,40,596,28,48,26,1.088235294,1,0.127516779,1,0.666666667,1,0,0,0,1,0.8,0,2,1,1,0,0,0,0,0.696774194,1,0.8125,0,0,0,0,3,2,0,0,23,0.676470588,0,0,0,0,10,user6
0,1,18.31746032,13.51331285,199,58,1154,59,145,44,0.827586207,1,0.17677643,0,0,0,0,0,0,1,0.8,1,4,1,0,2,1,0,0,0.696774194,1,0.8125,0,0,0,0,3,3,0,0,37,0.637931034,1,0,0,0,11,user6
0,1,14.17142857,9.9,82,35,496,23,53,21,0.833333333,1,0.153225806,1,1,1,0,0,0,1,0.8,1,2,0,0,2,0,0,0,0.696774194,1,0.8125,0,0,0,0,3,2,0,0,18,0.6,0,0,1,1,12,user6
0,1,12.19753086,11.15262346,176,49,988,135,81,61,0.985915493,1,0.218623482,1,1,1,0,0,0,1,0.8,1,14,6,6,2,0,0,0,0.696774194,1,0.8125,0,0,0,0,3,4,0,0,27,0.38028169,0,0,0,1,12,user6
0,1,9,11,3,3,18,0,1,0,0,0,0.055555556,0,0,0,0,0,0,1,0.8,0,0,0,0,0,0,0,0,0.696774194,0,0.8125,0,0,0,0,3,1,0,0,0,0,0,0,0,0,12,user6
0,1,15.97222222,10.66746032,87,34,575,28,37,26,1,1,0.113043478,0,0,0,0,0,0,1,0.8,1,2,0,0,2,0,0,0,0.696774194,1,0.8125,0,0,0,0,3,2,0,0,22,0.733333333,0,0,0,1,12,user6
0,1,10.96428571,8.57010582,54,33,307,17,28,15,0.863636364,1,0.146579805,0,0,0,0,0,0,1,0.8,1,2,0,0,1,1,0,0,0.696774194,1,0.8125,0,0,0,0,3,3,0,0,11,0.5,0,0,0,1,13,user6
0,1,16.928,15.31225806,423,69,2116,157,240,85,0.951456311,1,0.187618147,11,0.944444444,0.454545455,0.545454545,0,0,1,0.8,1,13,7,2,3,1,0,0,0.687898089,1,0.8125,8,0,11.875,6.625,1,5,1.5,0.875,58,0.563106796,0,0,0,0,2,user6
0,1,19.64102564,16.46653347,302,68,1532,93,266,63,0.985507246,1,0.234334204,12,0.958333333,0.416666667,0.583333333,0,0,1,0.8,1,6,1,0,4,1,0,0,0.687898089,1,0.8125,0,0,0,0,3,4,0,0,51,0.739130435,1,0,1,0,2,user6
0,1,13.125,11.93951613,91,21,420,18,92,14,0.5,1,0.261904762,0,0,0,0,0,0,1,0.8,1,7,5,2,0,0,0,0,0.687898089,1,0.8125,5,0.6,3.6,0.96,1,2,0.8,0.64,11,0.366666667,0,0,0,0,2,user6
0,1,22.63636364,16.61471861,83,35,498,19,56,15,0.75,1,0.15060241,7,0.928571429,0.142857143,0.857142857,0,0,1,0.8,0,1,0,0,1,0,0,0,0.687898089,1,0.8125,0,0,0,0,3,2,0,0,15,0.75,0,0,0,0,3,user6
0,1,13.125,11.93951613,91,21,420,18,92,14,0.5,1,0.261904762,0,0,0,0,0,0,1,0.8,1,7,5,2,0,0,0,0,0.687898089,1,0.8125,5,0.6,3.6,0.96,1,2,0.8,0.64,11,0.366666667,0,0,0,0,3,user6
0,1,17.20472441,17.63348331,389,72,2185,110,256,62,0.731481481,1,0.167505721,68,0.957446809,0.029411765,0.955882353,0.014705882,0,1,0.8,1,11,4,0,7,0,0,0,0.687898089,1,0.828571429,10,0,6.7,3.52,2,7,0,0,51,0.472222222,0,0,0,0,3,user6
0,1,12.57692308,11.77076923,53,32,327,14,29,12,0.947368421,1,0.131498471,0,0,0,0,0,0,1,0.8,1,0,0,0,0,0,0,0,0.687898089,1,0.828571429,0,0,0,0,3,3,0,0,9,0.473684211,0,0,0,0,4,user6
0,1,17.34782609,15.73913043,143,42,798,33,90,24,0.725,1,0.154135338,0,0,0,0,0,0,1,0.8,1,5,2,1,2,0,0,0,0.687898089,1,0.828571429,3,0,5.666666667,1.777777778,1,5,1,0,17,0.425,0,0,0,1,4,user6
0,1,18.2962963,8.316239316,74,45,494,21,46,19,0.730769231,1,0.13562753,3,0.428571429,1,0,0,0,1,0.8,0,1,1,0,0,0,0,0,0.687898089,1,0.828571429,0,0,0,0,3,3,0,0,15,0.576923077,1,0,0,0,4,user6
0,1,14.9375,15.72389241,259,45,1195,67,174,45,0.746478873,1,0.20167364,0,0,0,0,0,0,1,0.8,0,13,1,1,11,0,0,0,0.687898089,1,0.828571429,4,0,9,0.5,2,3,1,0.5,42,0.591549296,0,0,0,0,4,user6
0,1,12.80473373,11.3040293,375,45,2164,265,263,129,0.903846154,1,0.243992606,56,0.909090909,0,1,0,0,1,0.8,0,25,14,0,1,9,1,0,0.687898089,1,0.828571429,6,0.833333333,23.83333333,26.38888889,2,2,0.666666667,0.666666667,77,0.493589744,0,0,0,0,5,user6
0,1,16.26086957,8.247035573,53,22,374,15,13,15,0.85,1,0.07486631,0,0,0,0,0,0,1,0.8,1,0,0,0,0,0,0,0,0.687898089,1,0.828571429,0,0,0,0,3,2,0,0,16,0.8,0,0,0,0,5,user6
0,1,24.40625,20.92118711,441,68,3905,148,525,123,1.128787879,1,0.17234315,5,1,1,0,0,0,1,0.8,0,0,0,0,0,0,0,0,0.687898089,1,0.828571429,1,0,5,0,1,3,1,0,94,0.712121212,0,0,0,0,6,user6
0,1,14.895,15.33349246,645,65,2979,228,439,127,0.811111111,1,0.223900638,0,0,0,0,0,0,1,0.8,0,36,11,4,21,0,0,0,0.687898089,1,0.828571429,4,0,9,0.5,2,4,1,0.5,102,0.566666667,0,0,0,0,6,user6
0,1,17.17391304,15.08893281,62,22,395,12,67,12,1,1,0.2,0,0,0,0,0,0,1,0.8,0,0,0,0,0,0,0,0,0.687898089,1,0.828571429,0,0,0,0,3,2,0,0,13,0.764705882,0,0,0,0,7,user6
0,1,18.31972789,18.18055167,414,52,2693,156,392,97,0.813432836,1,0.203490531,2,1,1,0,0,0,1,0.8,0,20,8,1,11,0,0,0,0.689873418,1,0.828571429,3,1,12.33333333,1.777777778,2,3,0.333333333,0.444444444,80,0.597014925,1,0,0,0,7,user6
0,1,22.875,23.375,52,23,366,5,36,3,0.636363636,1,0.112021858,0,0,0,0,0,0,1,0.8,0,0,0,0,0,0,0,0,0.689873418,1,0.828571429,1,1,5,0,2,2,0,0,2,0.181818182,0,0,0,0,9,user6
0,1,18.52631579,12.98807018,199,64,1408,42,102,41,0.933333333,1,0.102272727,20,0.782608696,0.05,0.95,0,0,1,0.8,1,1,0,0,1,0,0,0,0.689873418,1,0.828571429,1,1,5,0,1,3,2,0,42,0.7,0,0,0,0,9,user6
0,1,18.30769231,18.16801619,100,39,714,22,67,13,0.59375,1,0.12464986,0,0,0,0,0,0,1,0.8,0,2,1,0,1,0,0,0,0.689873418,1,0.828571429,4,0.25,6,2,2,3,0,0,8,0.25,0,0,0,0,9,user6
0,1,16.20833333,16.96557971,63,24,389,8,40,7,0.578947368,1,0.123393316,0,0,0,0,0,0,1,0.8,0,0,0,0,0,0,0,0,0.689873418,1,0.828571429,1,1,5,0,2,2,0,0,7,0.368421053,0,0,0,0,9,user6
0,1,10.65714286,12.33613445,64,29,373,0,205,0,0.827586207,0,0.549597855,0,0,0,0,0,0,1,0.8,1,4,2,0,1,1,0,0,0.689873418,1,0.828571429,3,0.333333333,8.333333333,2.888888889,1,3,1.666666667,0.444444444,13,0.448275862,0,0,0,0,1,user7
0,1,6.909090909,8.2,11,10,76,0,10,0,0.571428571,0,0.131578947,0,0,0,0,0,0,1,0.8,0,0,0,0,0,0,0,0,0.689873418,1,0.828571429,0,0,0,0,3,2,0,0,2,0.285714286,0,0,0,0,1,user7
0,1,16.51351351,14.02477477,118,29,611,17,75,15,0.545454545,1,0.150572831,0,0,0,0,0,0,1,0.8,0,2,1,1,0,0,0,0,0.689873418,1,0.828571429,3,0,3,0,1,3,0,0,13,0.393939394,0,0,0,0,10,user7
0,1,17.4057971,14.59931799,194,63,1201,46,116,35,0.75862069,1,0.134887594,0,0,0,0,0,0,1,0.8,1,5,2,0,2,1,0,0,0.691823899,1,0.828571429,6,0,5,2.666666667,1,3,0.833333333,0.555555556,29,0.5,0,0,1,0,10,user7
0,1,14.97142857,6.835294118,81,39,524,22,33,22,0.774193548,1,0.104961832,4,0.777777778,0.5,0.5,0,0,1,0.8,1,0,0,0,0,0,0,0,0.691823899,1,0.828571429,0,0,0,0,3,2,0,0,20,0.64516129,0,0,0,0,10,user7
0,1,17.921875,14.0453869,198,59,1147,56,143,42,0.875,1,0.173496077,1,1,1,0,0,0,1,0.8,1,4,1,0,2,1,0,0,0.691823899,1,0.828571429,0,0,0,0,3,3,0,0,36,0.642857143,1,0,0,0,11,user7
0,1,14,10.68965517,67,33,420,15,41,14,0.791666667,1,0.133333333,3,0.909090909,0.333333333,0.666666667,0,0,1,0.8,1,1,0,0,1,0,0,0,0.691823899,1,0.828571429,1,1,18,0,2,2,0,0,14,0.583333333,0,0,1,1,12,user7
0,1,17.42253521,14.90442656,215,63,1237,76,133,36,0.693548387,1,0.168957154,39,0.822222222,0.384615385,0.564102564,0.051282051,0.333333333,1,0.8,1,9,3,3,3,0,0,0,0.691823899,1,0.828571429,0,0,0,0,3,3,0,0,29,0.467741935,0,0,0,1,12,user7
0,1,15.07692308,11.9668175,119,55,784,52,124,37,0.955555556,1,0.224489796,26,0.966666667,0.653846154,0.346153846,0,0,1,0.8,1,6,1,0,2,3,0,0,0.691823899,1,0.828571429,0,0,0,0,3,4,0,0,25,0.555555556,0,0,0,1,13,user7
0,1,23.08695652,15.09090909,89,35,531,17,94,16,0.727272727,1,0.209039548,0,0,0,0,0,0,1,0.8,0,2,1,1,0,0,0,0,0.691823899,1,0.828571429,0,0,0,0,3,3,0,0,15,0.681818182,0,0,0,0,2,user7
0,1,15.98275862,13.98638838,178,46,927,48,165,30,0.673076923,1,0.229773463,50,0.894736842,0,0.98,0.02,0,1,0.8,1,8,5,2,1,0,0,0,0.691823899,1,0.828571429,7,0.571428571,5.571428571,3.102040816,1,6,1.428571429,1.06122449,20,0.384615385,0,0,0,0,2,user7
0,1,23.125,18.425,66,31,370,13,52,9,0.6,1,0.175675676,0,0,0,0,0,0,1,0.8,0,1,0,0,1,0,0,0,0.691823899,1,0.828571429,0,0,0,0,3,2,0,0,10,0.666666667,0,0,0,0,3,user7
0,1,16.51578947,14.49731243,305,64,1569,71,255,39,0.583333333,1,0.207775653,86,0.836363636,0.197674419,0.790697674,0.011627907,0.186046512,1,0.8,1,11,5,2,4,0,0,0,0.691823899,1,0.828571429,10,0.4,5.4,2.96,1,6,1.5,0.9,39,0.464285714,0,0,0,0,3,user7
0,1,22.3943662,19.58873239,258,55,1590,48,137,32,0.619047619,1,0.116352201,0,0,0,0,0,0,1,0.8,1,6,1,0,5,0,0,0,0.691823899,1,0.828571429,10,0,4.1,1.34,1,4,0,0,30,0.476190476,0,0,0,0,3,user7
0,1,19.91489362,15.35522664,136,42,936,42,130,32,0.772727273,1,0.183760684,3,1,0,1,0,0,1,0.8,1,7,3,0,4,0,0,0,0.691823899,1,0.828571429,1,1,18,0,3,5,0,0,24,0.545454545,0,0,0,1,4,user7
0,1,18.40740741,8.867521368,75,46,497,21,46,19,0.730769231,1,0.134808853,3,0.5,1,0,0,0,1,0.8,0,1,1,0,0,0,0,0,0.691823899,1,0.828571429,0,0,0,0,3,3,0,0,15,0.576923077,1,0,0,0,4,user7
0,1,16.04615385,14.95721154,224,43,1043,57,186,37,0.74137931,1,0.232981783,0,0,0,0,0,0,1,0.8,0,10,0,0,10,0,0,0,0.69375,1,0.828571429,4,0,6.75,1.875,1,3,1,0.5,38,0.655172414,0,0,0,0,4,user7
0,1,13.36144578,12.71877755,196,47,1109,104,153,50,0.845070423,1,0.231740307,0,0,0,0,0,0,1,0.8,1,12,6,2,2,2,0,0,0.69375,1,0.828571429,5,0.8,10.4,7.44,1,3,0.8,0.64,30,0.422535211,0,0,0,0,5,user7
0,1,24.68589744,21.55355666,435,65,3851,144,523,120,1.165354331,1,0.173201766,103,1,0.038834951,0.951456311,0.009708738,0,1,0.8,0,0,0,0,0,0,0,0,0.69375,1,0.828571429,1,0,5,0,1,3,1,0,94,0.74015748,0,0,0,0,6,user7
0,1,17.38271605,15.81450809,618,62,2816,165,430,102,0.801369863,1,0.211292614,6,1,1,0,0,1,1,0.8,0,27,5,0,22,0,0,0,0.69375,1,0.828571429,4,0,6.75,1.875,1,4,1,0.5,93,0.636986301,0,0,0,0,6,user7
0,1,25.7804878,15.15487805,112,31,1057,29,145,29,0.916666667,1,0.16461684,0,0,0,0,0,0,1,0.8,1,0,0,0,0,0,0,0,0.689440994,1,0.828571429,0,0,0,0,3,2,0,0,30,0.833333333,0,0,0,0,7,user7
0,1,20.97560976,17.78028788,394,48,2580,125,308,82,0.75,1,0.167829457,71,0.833333333,0.070422535,0.915492958,0.014084507,0.070422535,1,0.8,1,19,4,1,14,0,0,0,0.685185185,1,0.828571429,3,1,8,0.666666667,1,3,0.333333333,0.444444444,72,0.620689655,0,0,0,0,7,user7
0,1,19.62903226,13.89450026,174,62,1217,36,85,35,0.959183673,1,0.099424815,1,0,1,0,0,0,1,0.8,1,1,0,0,1,0,0,0,0.685185185,1,0.828571429,1,1,5,0,1,3,2,0,35,0.714285714,0,0,0,0,9,user7
0,1,23.96666667,20.03563218,111,43,719,15,73,11,0.538461538,1,0.122392211,1,0.818181818,1,0,0,0,1,0.8,1,2,1,0,1,0,0,0,0.685185185,1,0.828571429,4,0.25,4.5,1.5,1,3,0.75,0.375,10,0.384615385,0,0,0,0,9,user7
0,1,17.375,15.20833333,51,24,278,4,32,4,0.583333333,1,0.129496403,0,0,0,0,0,0,1,0.8,0,0,0,0,0,0,0,0,0.685185185,1,0.828571429,1,1,3,0,1,2,1,0,5,0.416666667,0,0,0,0,9,user7
0,1,19.31623932,20.00595849,1406,314,6780,0,2608,0,0.897959184,0,0.384660767,84,0.849802372,0.285714286,0.714285714,0,0.035714286,1,0.8,1,38,28,1,6,3,0,0,0.69047619,1,0.828571429,14,0.222222222,0,0,3,6,1.714285714,0.551020408,125,0.425170068,0,3,1,0,1,user8
0,1,16.04761905,13.73732719,168,71,1011,0,263,0,1.12244898,0,0.260138477,4,1,1,0,0,0,1,0.8,1,2,0,0,2,0,0,0,0.692307692,1,0.828571429,0,0,0,0,3,2,0,0,39,0.795918367,0,0,0,1,1,user8
0,1,10.59259259,11.80013976,119,24,572,0,173,0,0.673913043,0,0.302447552,0,0,0,0,0,0,1,0.8,0,3,3,0,0,0,0,0,0.692307692,1,0.828571429,3,0,4,0,2,3,0,0,20,0.434782609,0,0,0,0,10,user8
0,1,14.275,14.77371795,87,38,571,0,133,0,0.727272727,0,0.232924694,0,0,0,0,0,0,1,0.8,0,4,1,0,2,1,0,0,0.692307692,1,0.828571429,5,0,4.4,1.68,1,4,0.6,0.48,10,0.303030303,0,0,0,1,10,user8
0,1,19.40740741,13.88819008,143,47,1048,0,183,0,1.023255814,0,0.174618321,1,0.666666667,1,0,0,0,1,0.8,1,1,0,0,1,0,0,0,0.692307692,1,0.828571429,0,0,0,0,3,3,0,0,35,0.813953488,0,0,1,1,10,user8
0,1,16.80769231,15.09340659,228,63,1311,0,456,0,0.954545455,0,0.347826087,1,1,1,0,0,1,1,0.8,1,8,5,0,2,1,0,0,0.692307692,1,0.828571429,0,0,0,0,3,4,0,0,41,0.621212121,1,0,0,0,11,user8
0,1,13.60714286,10.97486772,63,30,381,0,100,0,0.75,0,0.262467192,2,0.857142857,1,0,0,0.5,1,0.8,1,1,0,0,1,0,0,0,0.692307692,1,0.828571429,0,0,0,0,3,2,0,0,13,0.541666667,0,0,0,1,12,user8
0,1,16.26315789,15.72210526,220,52,1236,0,394,0,0.880597015,0,0.318770227,3,0.857142857,1,0,0,0.333333333,1,0.8,1,6,5,0,1,0,0,0,0.692307692,1,0.828571429,0,0,0,0,3,4,0,0,27,0.402985075,0,0,1,1,12,user8
0,1,13.77272727,13.63146853,146,55,909,0,242,0,0.94,0,0.266226623,29,0.851851852,0.172413793,0.75862069,0.068965517,0.034482759,1,0.8,1,3,1,1,1,0,0,0,0.692307692,1,0.828571429,0,0,0,0,3,4,0,0,23,0.46,0,0,0,1,12,user8
0,1,12.37254902,13.40078431,102,46,631,0,327,0,0.975609756,0,0.51822504,2,0.875,1,0,0,0,1,0.8,1,7,4,1,1,1,0,0,0.692307692,1,0.828571429,0,0,0,0,3,4,0,0,19,0.463414634,0,1,1,1,12,user8
0,1,13.44827586,11.8362069,59,31,390,0,95,0,0.833333333,0,0.243589744,1,1,1,0,0,0,1,0.8,1,2,0,0,1,1,0,0,0.692307692,1,0.828571429,0,0,0,0,3,3,0,0,12,0.5,0,0,0,1,13,user8
0,1,18.07407407,20.66666667,188,59,976,0,577,0,0.826086957,0,0.591188525,11,0.866666667,1,0,0,0.818181818,1,0.8,1,9,3,0,5,1,0,0,0.684210526,1,0.828571429,0,0,0,0,3,7,0,0,31,0.673913043,0,0,0,0,13,user8
0,1,21.48535565,20.11195106,1006,192,5135,0,1595,0,0.893401015,0,0.310613437,161,0.911242604,0.310559006,0.677018634,0.01242236,0.186335404,1,0.8,1,28,13,2,12,1,0,0,0.694915254,1,0.828571429,15,0.333333333,13.2,9.84,1,5,1.666666667,0.8,115,0.583756345,1,0,1,1,2,user8
0,1,32.92857143,36.73344948,252,40,1383,0,306,0,0.741935484,0,0.221258134,12,1,1,0,0,0.833333333,1,0.8,1,12,11,1,0,0,0,0,0.698324022,1,0.828571429,0,0,0,0,3,5,0,0,22,0.709677419,0,0,1,0,2,user8
0,1,11.81818182,11.73579545,86,19,390,0,191,0,0.5625,0,0.48974359,1,0.333333333,1,0,0,1,1,0.8,1,7,5,2,0,0,0,0,0.698324022,1,0.828571429,5,0.6,4,0.8,1,2,0.8,0.64,10,0.3125,0,0,0,0,2,user8
0,1,23.125,16.94166667,66,31,370,0,80,0,0.6,0,0.216216216,0,0,0,0,0,0,1,0.8,0,1,0,0,1,0,0,0,0.698324022,1,0.828571429,0,0,0,0,3,2,0,0,10,0.666666667,0,0,0,0,3,user8
0,1,11.81818182,11.73579545,86,19,390,0,191,0,0.5625,0,0.48974359,1,0.333333333,1,0,0,1,1,0.8,1,7,5,2,0,0,0,0,0.698324022,1,0.828571429,5,0.6,4,0.8,1,2,0.8,0.64,10,0.3125,0,0,0,0,3,user8
0,1,15.76612903,15.9548256,353,76,1955,0,452,0,0.663461538,0,0.231202046,5,0.909090909,1,0,0,0,1,0.714285714,1,8,3,0,4,1,0,0,0.704918033,1,0.828571429,18,0.071428571,6.071428571,2.540816327,2,6,0.888888889,0.987654321,44,0.423076923,1,0,1,1,3,user8
0,1,15.96153846,16.24208145,118,39,830,0,261,0,1.075,0,0.314457831,44,0.833333333,0,0.931818182,0.068181818,0,1,0.714285714,1,0,0,0,0,0,0,0,0.704918033,1,0.828571429,0,0,0,0,3,2,0,0,24,0.6,0,0,0,0,4,user8
0,1,15.05405405,17.86711712,96,35,557,3,143,3,0.896551724,1,0.262118492,8,0.818181818,0,1,0,0,1,0.714285714,1,3,2,0,1,0,0,0,0.704918033,1,0.828571429,1,1,8,0,2,5,1,0,11,0.379310345,0,1,0,0,4,user8
0,1,15.73333333,11.13793103,71,43,472,0,110,0,0.76,0,0.233050847,3,0.428571429,1,0,0,1,1,0.714285714,0,1,1,0,0,0,0,0,0.704918033,1,0.828571429,0,0,0,0,3,3,0,0,14,0.56,1,0,0,0,4,user8
0,1,16.7,18.6721519,278,60,1336,0,415,0,0.823529412,0,0.310628743,3,1,1,0,0,0.333333333,1,0.714285714,0,12,2,0,10,0,0,0,0.706521739,1,0.828571429,4,0,8.75,2.375,2,3,1,0.5,43,0.632352941,0,0,0,0,4,user8
0,1,10.53982301,13.19255689,205,39,1191,0,794,0,0.87,0,0.666666667,1,0.666666667,1,0,0,0,1,0.714285714,1,12,5,0,0,6,1,0,0.706521739,1,0.828571429,6,0.833333333,14.83333333,12.72222222,2,2,0.666666667,0.666666667,43,0.43,0,0,0,0,5,user8
0,1,16.16363636,14.10325271,295,52,1778,0,461,0,1.113636364,0,0.25928009,0,0,0,0,0,0,1,0.714285714,1,12,5,3,4,0,0,0,0.706521739,1,0.828571429,2,1,50.5,37.5,3,5,2,0,68,0.772727273,0,1,0,0,5,user8
0,1,22.64130435,20.93472321,469,73,4166,0,945,0,1.055944056,0,0.226836294,25,1,1,0,0,1,1,0.714285714,0,0,0,0,0,0,0,0,0.706521739,1,0.828571429,1,0,5,0,1,3,1,0,103,0.72027972,0,0,0,0,6,user8
0,1,16.80645161,18.36582389,653,86,3126,0,950,0,0.851612903,0,0.303902751,6,0.862068966,1,0,0,0.666666667,1,0.714285714,1,26,6,0,20,0,0,0,0.706521739,1,0.828571429,4,0,8.75,2.375,2,4,1,0.5,103,0.664516129,0,3,0,0,6,user8
0,1,16.69230769,14.64615385,73,22,434,0,92,0,0.95,0,0.211981567,1,1,1,0,0,0,1,0.714285714,0,0,0,0,0,0,0,0,0.706521739,1,0.828571429,0,0,0,0,3,3,0,0,15,0.75,0,0,0,0,7,user8
0,1,12.77604167,13.76175284,432,51,2453,22,775,19,0.949685535,1,0.324908276,4,0.714285714,1,0,0,0,1,0.714285714,1,21,3,2,10,6,0,0,0.704301075,1,0.828571429,3,1,9.333333333,3.777777778,2,3,0.333333333,0.444444444,95,0.597484277,0,0,0,0,7,user8
0,1,20.54545455,28.30909091,33,22,226,0,22,0,0.833333333,0,0.097345133,0,0,0,0,0,0,1,0.714285714,0,0,0,0,0,0,0,0,0.704301075,1,0.828571429,1,1,4,0,2,3,1,0,1,0.166666667,0,0,0,0,9,user8
0,1,20.54545455,15.70875421,160,61,1130,0,215,0,0.976744186,0,0.190265487,1,0,1,0,0,1,1,0.714285714,1,1,0,0,1,0,0,0,0.704301075,1,0.828571429,1,1,5,0,1,3,2,0,32,0.744186047,0,0,0,0,9,user8
0,1,23.72727273,25.55844156,76,37,522,0,48,0,0.368421053,0,0.091954023,0,0,0,0,0,0,1,0.714285714,0,0,0,0,0,0,0,0,0.704301075,1,0.828571429,4,0.25,4.25,0.375,2,3,0.75,0.375,6,0.315789474,0,0,1,0,9,user8
0,1,11.47826087,14.27075099,45,22,264,0,41,0,0.75,0,0.15530303,0,0,0,0,0,0,1,0.714285714,0,0,0,0,0,0,0,0,0.704301075,1,0.828571429,1,1,4,0,2,2,1,0,6,0.375,0,0,0,0,9,user8
